id,title,company,city,salary_min,salary_max,days_posted,title_short,seniority
12304380,Senior C# Software Engineer - Ulm,Tattoo Noir Munich Inh. Nic Stahl,Ulm,45000,64000,2,,Senior
12010707,Senior Full-Stack Developer (m/w/d),Garantiemax GmbH,Herford,41000,59000,,,Senior
12394379,Technical Director (m/f/d),Sandbox Interactive GmbH,"Berlin, Germany",58000,84000,1,,
12088587,"Product Manager, Apps Growth (m/f/d)",Omio Travel GmbH,Berlin,45000,63000,4,,
11455893,Senior Sales & Account Manager (m/f/d),M2. technology & project consulting GmbH,Berlin,42000,60000,,,Senior
11826679,(Junior) Sales Manager (m/w/d),Iodata GmbH,Karlsruhe,39000,60000,2,,Junior
12097194,Product Marketing Manager,Memsource GmbH,Hamburg,43000,61000,3,,
12087729,Performance Marketing Manager,Carfax Europe GmbH,München,46000,63000,4,,
11919016,Process Engineer (m/f/d),Kraftblock GmbH,Sulzbach,44000,62000,3,,
12219624,Senior Product Manager / (B2B platforms) (m / f / d),Omio Travel GmbH,Berlin,49000,68000,5,,Senior
12311215,Product Manager and Product Owner - Hardware (m/f/d),Utimaco GmbH,Aachen,55000,75000,1,,
12244579,Homeoffice Principal UI/UX Designer bei Liveperson,LivePerson Germany GmbH,"Mannheim, Germany",35000,67000,14,,Lead
12447267,Head of Marketing Analytics (m/f/d),Omio Travel GmbH,Berlin,50000,69000,4,,Lead
12441692,Senior Backend Engineer (f/m/x),paretos GmbH,Heidelberg,46000,64000,6,,Senior
12389043,"Job opportunity: Senior to Principal Full Stack Engineer, OPS",Optibus,"Berlin, Germany",40000,62000,3,,Senior
12056557,Commercial Director - B2B (m / f / d),Omio Travel GmbH,Berlin,67000,89000,7,,
12455411,Senior Python Engineer,parcelLab GmbH,"Munich, Germany",44000,73000,3,,Senior
12321756,Solution Engineer (all genders),Eraneos Germany GmbH,"Hamburg, Deutschland",43000,66000,14,,
12265949,Lead Front End Developer * (Leadership Team),NEXT Data Service AG,"Berlin, Germany",48000,72000,7,,Lead
12087131,Senior Frontend Engineer (Remote),Borg Collective GmbH,Berlin,45000,63000,4,,Senior
12265738,Senior Conversion Specialist - Berlin / Remote from Germany,Eyeo GmbH,"Berlin, Germany",40000,60000,7,,Senior
12087145,SEA Manager (m/f/d),Compado GmbH,Berlin,36000,52000,4,,
12311210,Lead Software Architect,Utimaco GmbH,Düsseldorf,62000,84000,1,,Lead
12096994,E-commerce Marktplatz Manager / Online-Marketplace-Manager (m/w/d),HISG Hamburg Internet Shops Group GmbH,Hamburg,,,3,,
12391118,Senior Frontend Engineer,UXCam GmbH,Berlin,45000,63000,3,,Senior
12059711,Senior Consultant Gesamtbanksteuerung / Risikocontrolling / Risikomanagement (m/w/d),MT-ifs GmbH,Frankfurt,49000,73000,7,,Senior
11741842,Senior Flight Control System Engineer,Maple Aviation Gmbh,Ottobrunn,48000,67000,7,,Senior
12314239,Senior Backend Developer at Meet5 (m/f/d),Meet5 GmbH,Frankfurt,46000,65000,14,,Senior
12280384,Senior Equipment and Process Engineer (f/m/d),Black Semiconductor GmbH,Aachen,45000,63000,6,,Senior
12087996,Staff Machine Learning Engineer (d/f/m),Aignostics GmbH,Berlin,48000,68000,4,Machine Learning Engineer,
12280555,"Engineering Manager, Ads Product (m / f / d)",Omio Travel GmbH,Berlin,59000,80000,6,,
12447148,Director of Performance Marketing (f / m / d),Omio Travel GmbH,Berlin,62000,83000,5,,
12280394,Process Engineer - ALD and Deposition (f/m/d),Black Semiconductor GmbH,Aachen,43000,62000,6,,
12420732,Bauleiter/in (m/w/d),Turner GmbH,Syke-Gessel,39000,56000,7,,
12304652,Senior GCP Cloud Consultant (m/w/d),Mike Funke,"Essen, Germany",46000,67000,2,,Senior
12455271,"Senior UX/UI Designer (50-80%) job at evenito AG in Hamburg, HAMBURG",evenito AG,"Hamburg, Germany",33000,50000,2,,Senior
12400217,Sustainability Success Manager,SQUAKE.earth GmbH,Berlin,43000,61000,,,
12388962,"Team Lead R&D (f/m/d) job at Soley GmbH in Munich, BAVARIA",Soley GmbH,"Munich, Germany",45000,77000,2,,Lead
12251226,Product Manager (f/m/d),Good Hood GmbH,Berlin,45000,63000,7,,
11570024,Senior BI-Consultant - NoseDat - Mit Business Intelligence zum Erfolg,NoseDat GmbH,Winklergasse 18 Regensburg,58000,79000,7,Business Intelligence,Senior
12097322,Associate Operations Manager,EcoPlanet Green Operations GmbH,München,44000,62000,3,,
12163962,Copy of Director Commercial Operations (m/f/d),Usercentrics GmbH,München,77000,100000,2,,
12149160,CONTENT MANAGER (W/M/X),Vente-privee.com Deutschland GmbH,Düsseldorf,33000,46000,5,,
12259084,"(Senior) Frontend Developer in Leipzig (React, TypeScript) (m/f/d)",eccenca GmbH,Leipzig,36000,55000,7,,Senior
12159058,QA Services & Support Manager,DFE Pharma GmbH & Co. KG,Goch,43000,61000,3,,
12290244,Job Application for Team Lead Workforce Mangement (f/m/d) at IDnow,IDnow GmbH,"Munich, Germany",50000,85000,5,,Lead
12457821,"Principal Product Manager, Product Platform (f/m/d)*",Parloa GmbH,Berlin,45000,64000,3,,Lead
12089191,Consulting Manager – Cybersecurity (f/m/d),Alaika Advisory Germany GmbH,Munich,68000,90000,4,,
12439497,MANAGER,Innopay DE GmbH,Frankfurt,47000,66000,6,,
12293035,Senior Backend Developer (m/w/d,FAAREN GmbH,Würzburg,43000,61000,4,,Senior
12455715,Senior Frontend Ruby and / or Clojure Developer,United Signals GmbH,"Frankfurt, Germany",39000,62000,2,,Senior
12354441,Shop Manager (f/m/d),Heureka Prints GmbH,Berlin,31000,46000,7,,
11627520,Senior Consultant (m/w/d),Peak & Peak GmbH,"remote, Germany",47000,65000,14,,Senior
12455614,Senior Ruby Developer,United Signals GmbH,"Frankfurt, Germany",42000,66000,3,,Senior
12087899,People & Operations Manager (all genders),Kiron Open Higher Education gGmbH,Berlin,41000,59000,4,,
12448991,Full-time: (Senior) Game Designer (f/m/d) at Iteration One GmbH,Iteration One GmbH,"Karlsruhe, Germany",34000,55000,4,,Senior
12441736,(Senior) Power Platform Developer (m/w/d),pragmatic development GmbH,Paderborn,44000,64000,5,,Senior
12433815,Senior Backend Engineer (m/f/d),BuildingMinds GmbH,"Berlin, Germany",41000,63000,7,,Senior
12097147,Clinical Trial Manager - Germany - Neuroscience / Opthalmology / Infectious Disease,Medpace Germany GmbH,Munich,48000,67000,3,,
12087433,V-Label Senior Marketing Manager,ProVeg e.V.,Berlin,49000,68000,4,,Senior
12096683,CTMS Implementation,Global Market Solutions GmbH,Frankfurt,37000,53000,3,,
12462447,Founding Sales Manager,ai-coustics UG (haftungsbeschränkt),"Berlin, Germany",44000,65000,1,,
12457899,International Commercial Manager Pet food (m/f/d),Grainli GmbH & Co. KG,Hamburg,43000,60000,2,,Intern
12441817,(Senior) Power Platform Developer (m/w/d),pragmatic development GmbH,Hamburg,47000,68000,6,,Senior
12300706,Growth Operations Manager (m / f / d),Usercentrics GmbH,München,44000,62000,4,,
12466346,"Jobs Area Sales Manager, MÜNCHEN #9878574",JAEGER-LECOULTRE BOUTIQUE - MUNICH,"Munich, Germany",43000,71000,,,
12132539,Bauleiter (m/w/d) (Bauleiter/in),AMS GmbH,Ludwigshafen am Rhein,40000,57000,7,,
11801302,Senior Business Consultant (m/w/d),Headsquare GmbH,Munich,56000,76000,7,,Senior
12278606,Electrical Design Manager,KCMC - Kuchenmeister & Collegen Limited,"Frankfurt, Germany",43000,66000,6,,
12088791,B2B Senior Business Development manager (m / f / d),Omio Travel GmbH,Berlin,49000,68000,4,,Senior
12277946,"Senior Fullstack Developer job at WeDaVinci in Munich, BAVARIA",WeDaVinci GmbH,"Munich, Germany",40000,70000,6,,Senior
11915451,Investment Principal/ Partner (m/w/x),Planet A Ventures,Berlin,47000,69000,4,,Lead
12396574,Communication Manager,Therme Art GmbH,"Mitte, Berlin, Germany",36000,54000,1,,
12311646,Homeoffice Senior Software Engineer en Hivemq,HiveMQ GmbH,"84 Landshut, Germany",47000,68000,1,,Senior
12311667,Homeoffice Senior Software Engineer chez Hivemq,HiveMQ GmbH,"84 Landshut, Germany",47000,68000,1,,Senior
12407216,Senior Marketing Manager (m/w/d),Stocard GmbH,"Mannheim, DE",43000,61000,14,,Senior
12379514,Hybrid Senior Product Manager - Assistance at N26,N26 GmbH,"Berlin, Germany",45000,68000,5,,Senior
12436037,MANAGER (m/w/d),Innopay DE GmbH,Frankfurt,47000,66000,7,,
12096948,Senior Digital Marketing Manager - Deutschsprachig (m/f/d) M/W/D,DCMN GmbH,Berlin,41000,59000,3,,Senior
12140831,Senior Manager,Innopay DE GmbH,Frankfurt am Main,69000,91000,6,,Senior
12213921,"Manager Strategy job at Pulse Advertising GmbH in Berlin, BERLIN",Pulse Advertising GmbH,"Berlin, Germany",35000,54000,6,,
12097275,"Order, Admin & Operation Manager",Nano Dimension GmbH,München,41000,58000,3,,
12466196,Senior Product Manager / Principal Product Manager (m / f / d),Omio Travel GmbH,Berlin,53000,76000,,,Senior
12087450,People Operations Manager (m/w/d) - DACH,Treatwell DACH GmbH,Berlin,41000,59000,4,,
12454787,Growth Product Manager (m / f / d) - Activation,Usercentrics GmbH,"Munich, Germany",42000,71000,2,,
12096816,Team Lead R&D (f/m/d),Soley GmbH,Munich,57000,77000,3,,Lead
12089047,Unit Lead - Energy System Modelling (f/m/d),Climate Analytics GmbH,Berlin,47000,66000,4,,Lead
12384773,Senior Softwareentwickler (m/w/d),bridgefield GmbH,"Magdeburg, Sachsen-Anhalt, Germany",42000,64000,3,,Senior
11897692,Bauleiter Garten- und Landschaftsbau (m/w/d) Gladbeck,LSG Schuler GmbH & Co. KG,Gladbeck,40000,53000,7,,
12108904,Head of Operations,DoDo Germany GmbH,Berlin,56000,76000,1,,Lead
12105524,Senior Key Account Manager (f/m/d),One Data GmbH,München,55000,75000,2,,Senior
11742409,Sales Manager,Quant IP GmbH,Munich,46000,64000,7,,
12423183,Sales manager,AIPOWER Equipment & Tools GmbH,Düsseldorf,39000,56000,7,,
12097703,Sales Director Germany (m/f/d),allO Technology GmbH,Munich,64000,86000,3,,
11490058,Supply Chain Manager - Fluent Chinese & English,Gauder GmbH,Berlin,36000,53000,6,,
12314673,Product Manager (f/m/d) job at Good Hood Gmbh in Berlin,Good Hood GmbH,"Berlin, Germany",42000,63000,14,,
12087139,Senior Machine Learner,MindPeak GmbH,Hamburg,45000,63000,4,,Senior
12462451,(Senior) Software Engineer C++/Python (m/w/d),Brighter AI Technologies GmbH,"Berlin, Germany",43000,66000,2,,Senior
12349934,Strategic Sales Engagements Manager EMEA (m/f/d) - HYBRID,ANSYS Germany GmbH,Ismaning,45000,64000,7,,
12396533,"Hybrid Senior Market Manager, Experiences (Berlin) chez Airbnb",Airbnb Germany GmbH Berlin,"Berlin, Germany",43000,64000,2,,Senior
11681994,Senior Vertriebs- und Keyaccount Manager (m/w/d),SIGS DATACOM GmbH,Troisdorf,48000,67000,7,,Senior
12104625,Industry Director Energy,ML6,Berlin,53000,72000,2,,
12371759,Hybrid Senior Product Manager - Assistance chez N26,N26 GmbH,"Berlin, Germany",45000,68000,7,,Senior
12370975,Performance Marketing Manager (m/w/d),Foodguide APP UG (haftungsbeschränkt),Hamburg,42000,57000,6,,
12108815,Marketing Event Coordinator (m/f/d),FrontNow GmbH,Berlin,34000,50000,1,,
11914805,"(Senior) Software Engineer, Full Stack",oculai GmbH,Munich,53000,75000,4,,Senior
12097468,Senior Controller (m/f/d),NVision Imaging Technologies GmbH,Ulm,50000,69000,3,,Senior
12089840,Customer Success Manager M/W/D,sewts GmbH,München,42000,60000,4,,
12457862,Senior Partner Delivery Manager BPO (f/m/d)*,Parloa GmbH,Berlin,46000,65000,3,,Senior
12195242,Senior Paid Marketing Testing Manager (m/w/d),Jomigo GmbH,Berlin,41000,59000,7,,Senior
12458613,Konfigurationsmanager (m/w/d) im Bereich Tiger / in Teilzeit möglich,Ingenieurbüro Heimann Inh. Dipl.-Ing. (FH) Gunnar Heimann e.K.,Donauwörth,,,3,,
12397809,Senior Product Manager / Principle Product Manager (m / f / d),Omio Travel GmbH,Berlin,45000,68000,1,,Senior
12195177,Senior Marketing Experimentation Manager (m/w/d),Jomigo GmbH,Berlin,41000,59000,7,,Senior
12088036,Head of Research (m/f/d),EIDU GmbH,Berlin,53000,73000,4,,Lead
12097335,Head of Digital Business Design & Digital Strategy  (m/w/d),Forte Digital GmbH,Berlin,53000,72000,3,,Lead
11476566,> Customer Success & Operations Manager (m/f/d),Moovster GmbH,Munich,40000,57000,7,,
12089654,Country Operations Manager - Spain (f/m/x),CarOnSale Service GmbH,Berlin,37000,54000,4,,
12089753,Country Operations Manager - Italy (f/m/x),CarOnSale Service GmbH,Berlin,37000,54000,4,,
12065136,Marketing Manager (m/w/d),Ankercloud GmbH,Berlin,34000,48000,5,,
12360969,Procurement Manager - Parcel Logistics (f/m/x),Seven Senders GmbH,Berlin,40000,57000,7,,
12306330,Product Manager (m/f/d) part-time (80%) - Partnerships Squad,Tool Time GmbH,Berlin,45000,63000,2,,
12097167,Senior Product Manager,HiveMQ GmbH,Berlin,49000,68000,3,,Senior
12444103,Senior project engineer – plant engineering,rotring-hische GmbH,"21614 Buxtehude, Germany",45000,63000,4,,Senior
12439296,"Senior Frontend Engineer job at Banxware GmbH in Berlin, BERLIN",Banxware GmbH,"Berlin, Germany",41000,63000,6,,Senior
12224773,Customer Success Manager - German,NinjaOne GmbH,"Berlin, Germany",34000,52000,3,,
12449460,Senior Ruby and / or Clojure Developer,United Signals GmbH,"Frankfurt, Germany",36000,57000,3,,Senior
12097227,Senior Software Engineer,HiveMQ GmbH,Landshut,49000,68000,3,,Senior
12088246,Principal Product Success Manager,Service-now.com GmbH,Frankfurt,49000,69000,4,,Lead
12402933,Growth Operations Manager (m / f / d),Usercentrics GmbH,"Munich, Germany",36000,62000,,,
12388591,"Hybrid Market Manager, Northern EMEA at Airbnb",Airbnb Germany GmbH Berlin,"Berlin, Germany",42000,61000,2,,
12387956,"Hybrid Senior Market Manager, Experiences (Berlin) en Airbnb",Airbnb Germany GmbH Berlin,"Berlin, Germany",43000,64000,3,,Senior
12377727,AI Campaign Manager (m/f/x) – Healthcare Agency,Qunomedical GmbH,"Berlin, Germany",43000,63000,6,,
12455555,"Hybrid Market Manager, Northern EMEA bei Airbnb",Airbnb Germany GmbH Berlin,"Berlin, Germany",42000,61000,2,,
12047336,B2B Customer Logistics Operations Manager (f/m/x),Seven Senders GmbH,Berlin,40000,57000,7,,
12304578,IT & Cybersecurity Lead/Manager,Snowprint Studios Germany GmbH,"Berlin, Germany",41000,72000,2,,Lead
12434719,UI/UX Designer (Proficient) (International M/F),etvas GmbH,"Hamburg, Germany",35000,57000,7,,Intern
12089195,Mobile Growth Manager - Performance Marketing + UA (m/f/d),Phiture GmbH,Berlin,45000,63000,4,,
12390772,Business Development & Marketing Manager (all genders) – Cell Line Development & Bioprocessing,UGA Biopharma GmbH,"16761 Hennigsdorf, Germany",39000,59000,2,,
12418313,Bauleiter (m/w/d) im Garten- und Landschaftsbau,Immo Herbst GmbH Alles im grünen Bereich,Frankfurt am Main,43000,61000,7,,
11703491,Senior Full Stack Engineer (Remote or Berlin-based) - Cozero,Cozero GmbH,"Zionskirchstraße 73a, 10119 Berlin, Germany",40000,62000,4,,Senior
12384744,Homeoffice Senior Software Engineer na Hivemq,HiveMQ GmbH,"Postpl. 397, 84028 Landshut, Germany",47000,68000,3,,Senior
12097055,(Senior) Engineering Manager - Cloud Applications,HiveMQ GmbH,Berlin,50000,82000,3,,Senior
12097228,Partnership Manager - DACH,Payhawk Limited tomorrow,Berlin,43000,61000,3,,
12439261,Planet A Ventures (Berlin): Investment Principal/ Partner (m/w/x),Planet A Ventures,"Berlin, Germany",44000,69000,7,,Lead
12460662,Junior Incident Manager (m/f/d),Ratepay GmbH,"Berlin, Germany",31000,47000,1,,Junior
12329581,Vollzeit: Community Manager (f/m/d) bei Travian Games GmbH,Travian Games GmbH,"Munich, Germany",31000,55000,14,,
12314500,Senior Digital Campaigns Coordinator- Europe job at ONE Campaign,The ONE Campaign,"Berlin, Germany",39000,59000,14,,Senior
12201205,Senior Backend Engineer Java / Spring Boot - remote,wealthAPI GmbH,Berlin,45000,63000,7,,Senior
12457824,(Senior) Fullstack Engineer,SumUp Services GmbH,Berlin,43000,62000,2,,Senior
12449651,"Hybrid Market Manager, Northern EMEA na Airbnb",Airbnb Germany GmbH Berlin,"Berlin, Germany",42000,61000,3,,
12089861,Senior UX/UI-Designer (m/f/d),OroraTech GmbH,Munich,42000,59000,4,,Senior
12384704,"Hybrid Senior Market Manager, Experiences (Berlin) na Airbnb",Airbnb Germany GmbH Berlin,"Berlin, Germany",43000,64000,3,,Senior
12224815,"Manager/Director Salesforce (m/w/d), München",TOWASAN GmbH,München,62000,106000,3,,
11741834,Projektleiter Landschaftsarchitektur (m/w/d) in Köln gesucht!,Maier Landschaftsarchitektur,Cologne,39000,56000,7,,
11927928,Senior Channel Sales Executive (m/f/d),Ansys Germany GmbH,Stuttgart,43000,60000,1,,Senior
12455608,(Senior) Fullstack Engineer job at SumUp in Berlin,SumUp Services GmbH,"Berlin, Germany",40000,62000,2,,Senior
12364035,"Customer Success Manager (f/m/x) job at traide AI in Berlin, BERLIN",traide AI GmbH,"Berlin, Germany",32000,48000,7,,
12425429,Field Sales Territory Manager job at SumUp in Berlin,SumUp Services GmbH,"Berlin, Germany",44000,64000,7,,
12280310,Senior Equipment Installation and Process Engineer (f/m/d),Black Semiconductor GmbH,Aachen,41000,58000,6,,Senior
12201162,Senior Banking and Brokerage API Developer - Berlin,wealthAPI GmbH,Berlin,45000,64000,7,,Senior
12142608,Senior Performance Marketing Manager (m/w/d) – Fokus SEA oder Amazon PPC (Performance-Marketing-Manager/in),Travel Marketeers GmbH,Berlin,39000,55000,5,,Senior
12466059,"Jobs Retail Business Manager, Germany, KÖLN #9877068",Aesop,"Cologne, Germany",42000,65000,1,,
11627877,Principal Software Engineer (d/f/m),Entrix GmbH,Munich,58000,79000,14,,Lead
11918960,Senior R&D Engineer - Meshing/Geometry (m/f/d) - HYBRID,ANSYS Germany GmbH,Otterfing,48000,67000,3,,Senior
12096933,Senior Technical CRM Manager | Automation (m/w/d),advalyze GmbH,Berlin,42000,59000,3,,Senior
12420952,Java Team Leader,AppsFlyer,Berlin,54000,74000,7,,Lead
12439495,Technische Leitung (m/w/d),Musikhochschule Lübeck,Lübeck,48000,67000,6,,
12281233,(Senior) Sales Development Representative (m/w/d),Jomigo GmbH,"Berlin, Germany",35000,58000,6,,Senior
12090362,VP People (f/m/d),Hive Technologies GmbH,Berlin,69000,91000,4,,
12224757,Senior/Principal Scientist Systems Pharmacology PBPK / DDI (m/f/d),esqlabs GmbH,"26683 Saterland, Germany",43000,61000,3,,Senior
12097455,Site Manager / Standortleiter (m/w/d),VOI Technology,Kiel,45000,67000,3,,
12301981,Labor Relations Manager (m/f/d) - REMOTE,ANSYS Germany GmbH,Otterfing,48000,67000,3,,
12241942,(Senior) Online Marketing Manager (m/f/d),ROYFORT GMBH,"Berlin, Germany",33000,54000,,,Senior
12366544,Teamlead React (m/f/d),Erasys GmbH,"Berlin, Germany",45000,66000,7,,Lead
12394638,Head of Finance (m/f/x) job at Virtual Identity AG in Freiburg im Breisgau,Virtual Identity AG,"Freiburg im Breisgau, Germany",47000,73000,1,,Lead
12455730,Director of Technology (f/m/d),adjoe GmbH,"Hamburg, Germany",63000,96000,3,,
12261497,Senior Enterprise Account Manager at Informatica,Informatica GmbH,"Stuttgart, Germany",42000,67000,7,,Senior
12438935,Revenue Operations Manager (m/f/d),bookingkit GmbH,"Lepsiusstraße 33, 12163 Berlin, Germany",39000,59000,7,,
12314552,"Solutions Engineer job at Qdrant in Berlin, BERLIN",Qdrant Solutions GmbH,"Berlin, Germany",44000,65000,14,,
12457709,Enterprise Customer Success Manager (f/m/d)*,Parloa GmbH,Berlin,36000,52000,2,,
12090388,Chief Commercial Officer (m/f/d),Quantistry GmbH,Berlin,79000,103000,4,,Lead
12086601,People Operations Manager (m/f/d),VEACT GmbH,München,49000,68000,4,,
12304293,Senior Performance Marketing Manager - SEO (m/w/d),Sunlab GmbH,Aschaffenburg,39000,54000,2,,Senior
12388286,Homeoffice Senior Frontend Engineer - HiveMQ Cloud bei Hivemq,HiveMQ GmbH,"84 Landshut, Germany",41000,61000,3,,Senior
12300665,"Senior Backend Developer - Node (Fully Remote, Worldwide)",SOFTGAMES - Mobile Entertainment Services GmbH,"Berlin, Germany",41000,63000,4,,Senior
12434027,E-Commerce Manager (m/w/d),ZeinPharma Germany GmbH,Nauheim,36000,53000,7,,
12396583,Lead Copy & Messaging,Phiture GmbH,"Berlin, DE",46000,64000,1,,Lead
